# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Gsoil-1167;D_5__uncultured bacterium	0.000108438699603	0.000150025231516	0.000177502539272	0.000814332247557	4.53461069261e-05	8.65251499769e-05	0.000483964172205	0.000707993080977	0.000255831923647	0.000358425926698	7.07847671181e-05	0.000134671890304	5.189452068e-05	0.000618720983544	0.000131731794067	0.000458467256171	0.00027941741469	8.39766880714e-05	0.00034384392033	0.000237870582545	0.000654043447944	0.000284273087272	0.000344889428449	0.000683180890225	0.00100035357325	0.000395446713555	2.02833585185e-05	0.000153936937168	0.000552205187822
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Gsoil-1167;Other	0.000130126439524	1.36386574106e-05	6.90287652726e-05	0.00021044541229	2.93090691108e-05	4.32625749885e-05	0.000252817104883	0.000370087292329	0.000146189670656	0.000141703273346	0.000117974611864	0.000146914789422	2.96540118171e-05	0.000324939797113	3.59268529274e-05	0.000107300847189	7.68397890399e-05	8.95751339428e-05	0.00022922928022	0.000118935291273	0.000243239298822	0.00015866404871	0.000117262405673	0.000152711022521	0.00043118688502	0.000254215744428	4.0566717037e-05	0.000153936937168	0.000116253723752
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Parviterribacteraceae;D_5__Parviterribacter	0.0	4.09159722317e-05	0.0	9.14980053435e-06	4.42401043182e-06	2.8841716659e-05	2.16700375614e-05	8.04537592019e-06	0.0	4.16774333369e-05	1.57299482485e-05	0.0	0.0	0.0	2.3951235285e-05	2.43865561793e-05	0.0	0.0	0.0	3.96450970908e-05	1.08106355032e-05	6.61100202958e-06	0.000103466828535	0.0	8.62373770039e-06	1.41230969127e-05	0.0	0.0	4.3595146407e-05
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Patulibacteraceae;D_5__Patulibacter	0.000173501919365	0.000136386574106	0.000187363791454	0.000640486037404	0.000242767572446	0.000129787724965	0.000426177405374	0.000466631803371	0.000443790071633	0.000266735573356	0.000173029430733	0.00107125367287	8.15485324971e-05	0.000213659044677	0.000347292911632	0.000156073959548	0.000796339631868	0.000123165809171	0.000713157760685	0.000325089796145	0.000367561607109	0.000132220040592	0.00137265992523	0.000200935555948	0.000310454557214	0.000240092647516	0.000212975264444	0.000333530030531	0.00043595146407
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Q3-6C1;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	2.21200521591e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48270059086e-05	0.0	0.0	0.0	0.0	0.0	1.27349600122e-05	0.0	0.0	6.61100202958e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__S1-80;Other	0.0	0.0	0.0	0.0	0.0	2.8841716659e-05	7.2233458538e-06	4.82722555211e-05	0.0	5.00129200043e-05	2.35949223727e-05	0.0	0.0	8.90246019487e-06	2.3951235285e-05	9.75462247172e-06	0.0	1.11968917429e-05	0.0	7.92901941817e-06	5.4053177516e-06	5.28880162366e-05	0.0	0.0	0.0	1.41230969127e-05	0.0	2.56561561947e-05	1.4531715469e-05
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae;D_5__Solirubrobacter	0.00377366674619	0.00830594236303	0.0033035194809	0.00782307945687	0.00242380471533	0.00452814951546	0.00506356544351	0.0144092682731	0.0057588288119	0.00896064816744	0.0076919446935	0.00421155729677	0.00416638866031	0.00707300462483	0.00622732117409	0.0061746760246	0.00242394607244	0.00355501312836	0.00694055320666	0.00677138258312	0.00785392669308	0.0045814244065	0.00431801564418	0.00517609992123	0.00550194465285	0.00663785554896	0.00395525491111	0.00284783333761	0.00805057036983
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__TM146;Ambiguous_taxa	0.000325316098809	0.000518268981601	8.38206435453e-05	0.00069538484061	0.000400372944079	0.000230733733272	0.000751227968795	0.000257452029446	0.00039157947497	0.000141703273346	0.000196624353106	0.000416258570029	8.89620354514e-05	0.000413964399062	0.000910146940828	0.00064868239437	0.000188606754916	8.39766880714e-05	0.000241964240232	0.000713611747635	0.000837824251499	0.000257829079154	0.000462151834122	0.000217010400424	0.000638156589829	0.000381323616643	0.000223116943704	5.13123123894e-05	0.000842839497203
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__TM146;D_5__uncultured actinobacterium	0.0	0.0	0.0	0.0	1.10600260795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__TM146;D_5__uncultured bacterium	0.000542193498016	0.00102289930579	0.000340213200272	0.00212275372397	0.000740468746025	0.000201892016613	0.000325050563421	0.000780401464258	0.000501221727962	0.00140869724679	0.00040897865446	0.000869245837414	0.00010378904136	0.00141994240108	0.00134126917596	0.000658437016841	0.00126436380147	0.000375095873386	0.000547603280526	0.000959411349598	0.00231347599769	0.000264440081183	0.000172444714225	0.000249160089376	0.00100035357325	0.00057904697342	0.000101416792593	0.000872309310619	0.000842839497203
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__TM146;Other	0.000368691578651	0.0	0.000177502539272	1.82996010687e-05	1.21660286875e-05	0.0	7.2233458538e-06	4.02268796009e-05	0.00106509617192	1.66709733348e-05	3.93248706212e-05	1.22428991185e-05	7.41350295428e-06	4.45123009744e-06	5.98780882124e-05	2.92638674152e-05	0.00178827145402	8.39766880714e-05	0.0	7.92901941817e-06	7.02691307709e-05	3.30550101479e-05	0.00135886434809	5.62619556656e-05	0.0	4.23692907381e-05	0.0	7.6968468584e-05	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__YNPFFP1;D_5__uncultured bacterium	0.000975948296428	0.000177302546337	0.00038458883509	0.000365992021374	7.2443170821e-05	1.44208583295e-05	0.000252817104883	0.000265497405366	0.000177516028653	0.00015837424668	0.000133704560112	0.000452987267385	0.000630147751114	0.000137988133021	0.00023951235285	0.000160951270783	0.012629667144	0.000134362700914	0.000140084560134	3.96450970908e-05	0.000675664718951	0.000337161103508	0.000248320388483	0.000417945956373	0.000482929311222	0.000112984775302	0.000395525491111	0.0	0.000421419748601
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__YNPFFP1;Other	2.16877399206e-05	1.36386574106e-05	4.9306260909e-06	9.14980053435e-06	1.10600260795e-06	0.0	2.16700375614e-05	8.04537592019e-06	1.04421193325e-05	0.0	0.0	0.0	0.0	4.45123009744e-06	3.59268529274e-05	4.87731123586e-06	0.0	0.0	1.27349600122e-05	7.92901941817e-06	2.7026588758e-05	0.0	0.0	0.0	8.62373770039e-06	1.41230969127e-05	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__p35j06ok;Other	0.0	2.72773148211e-05	6.40981391817e-05	8.23482048091e-05	6.08301434375e-06	0.0	7.94568043918e-05	0.000136771390643	7.8315894994e-05	1.66709733348e-05	7.07847671181e-05	5.50930460333e-05	6.67215265885e-05	8.45733718513e-05	3.59268529274e-05	6.34050460662e-05	2.09563061018e-05	5.03860128428e-05	5.09398400489e-05	7.92901941817e-06	5.94584952676e-05	2.64440081183e-05	4.82845199829e-05	8.84116446173e-05	2.58712131012e-05	0.000141230969127	2.02833585185e-05	0.000102624624779	4.3595146407e-05
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__uncultured;D_5__uncultured bacterium	0.000216877399206	0.00023185717598	8.87512696362e-05	0.000402591223511	0.000129955306435	0.000173050299954	0.000195030338053	0.000555130938493	0.000219284505983	0.000408438846702	0.000267409120224	0.000202007835455	0.000118616047268	0.000186951664092	0.000407170999844	0.000317025230331	8.38252244071e-05	9.51735798142e-05	0.000382048800367	0.000333018815563	0.000313508429593	0.000211552064946	0.000248320388483	0.000217010400424	0.000275959606413	0.00021184645369	0.000243400302222	0.000153936937168	0.000334229455787
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;Other;Other	0.000867509596825	0.0038733787046	0.00136578342718	0.00351352340519	0.000444060047094	0.00219197046608	0.00236925744005	0.00829478257372	0.00149844412422	0.0057764922605	0.00462460478505	0.000648873653281	0.00229077241287	0.00335177626337	0.00189214758751	0.00596982895269	0.00125737836611	0.00358300535771	0.00243237736234	0.00232320268952	0.00485397534094	0.0037550491528	0.00144163781092	0.000900191290649	0.00256125009702	0.00797954975567	0.00658194983925	0.00107755856018	0.00495531497493
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;Other;Other;Other	0.0	0.0	4.9306260909e-06	0.0	4.42401043182e-06	0.0	1.44466917076e-05	0.0	2.08842386651e-05	3.33419466696e-05	0.0	0.0	0.0	0.0	4.79024705699e-05	4.87731123586e-06	0.0	1.11968917429e-05	2.54699200245e-05	7.92901941817e-06	1.08106355032e-05	6.61100202958e-06	6.89778856898e-06	0.0	8.62373770039e-06	0.0	0.0	0.0	7.26585773451e-05
D_0__Bacteria;D_1__Actinobacteria;Other;Other;Other;Other	0.0	0.0	4.9306260909e-06	0.0	4.42401043182e-06	0.0	0.0	5.63176314413e-05	0.0	0.0	1.57299482485e-05	0.0	1.48270059086e-05	0.0	0.0	1.46319337076e-05	0.0	0.0	0.0	0.0	1.62159532548e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Aminicenantes;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	9.8612521818e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia;D_3__Armatimonadales;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	9.14980053435e-06	5.53001303977e-07	0.0	0.0	0.0	5.22105966627e-06	0.0	0.0	0.0	1.48270059086e-05	0.0	3.59268529274e-05	0.0	0.0	0.0	0.0	7.92901941817e-06	0.0	6.61100202958e-06	0.0	0.0	1.72474754008e-05	0.0	0.0	0.0	2.9063430938e-05
D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia;D_3__Armatimonadales;D_4__uncultured Armatimonadetes bacterium;D_5__uncultured Armatimonadetes bacterium	0.0	0.0	0.0	0.0	4.97701173579e-06	0.0	0.0	8.04537592019e-06	0.0	0.0	0.0	0.0	0.0	8.90246019487e-06	0.0	1.46319337076e-05	1.39708707345e-05	0.0	0.0	0.0	1.08106355032e-05	0.0	0.0	1.60748444759e-05	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia;D_3__Armatimonadales;D_4__uncultured bacterium;D_5__uncultured bacterium	0.000173501919365	0.0	9.8612521818e-06	3.65992021374e-05	7.1890169517e-06	2.8841716659e-05	7.2233458538e-06	8.04537592019e-06	8.35369546603e-05	0.0	3.14598964969e-05	3.06072477963e-05	4.44810177257e-05	4.00610708769e-05	2.3951235285e-05	9.75462247172e-06	0.000216548496385	0.0	0.0	0.0	5.4053177516e-06	3.30550101479e-05	2.0693365707e-05	4.01871111897e-05	0.0	2.82461938254e-05	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia;D_3__Armatimonadales;Other;Other	0.0	0.0	0.0	0.0	4.97701173579e-06	0.0	0.0	0.0	5.22105966627e-06	0.0	0.0	0.0	0.0	8.90246019487e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Chthonomonadetes;D_3__Chthonomonadales;D_4__Chthonomonadaceae;D_5__Chthonomonas	0.000477130278254	0.000177302546337	0.0	7.31984042748e-05	3.04150717187e-05	8.65251499769e-05	7.2233458538e-05	1.60907518404e-05	7.30948353278e-05	3.33419466696e-05	0.000117974611864	0.000110186092067	7.41350295428e-05	8.45733718513e-05	1.19756176425e-05	0.000136564714604	0.000593762006217	0.000100772025686	1.27349600122e-05	5.55031359272e-05	2.16212710064e-05	5.94990182662e-05	2.75911542759e-05	0.000385796267421	8.62373770039e-05	5.64923876508e-05	5.07083962963e-05	2.56561561947e-05	0.000174380585628
D_0__Bacteria;D_1__Armatimonadetes;D_2__Chthonomonadetes;D_3__Chthonomonadales;D_4__uncultured bacterium;D_5__uncultured bacterium	2.16877399206e-05	2.72773148211e-05	4.9306260909e-06	9.14980053435e-06	3.87100912784e-06	7.21042916474e-05	1.44466917076e-05	1.60907518404e-05	3.65474176639e-05	0.0	0.000110109637739	3.67286973555e-05	2.96540118171e-05	8.01221417539e-05	0.0	4.87731123586e-05	0.000160665013447	3.91891211e-05	0.0	1.58580388363e-05	1.08106355032e-05	0.000138831042621	2.0693365707e-05	0.000281309778328	3.44949508016e-05	4.23692907381e-05	0.000233258622963	0.0	1.4531715469e-05
D_0__Bacteria;D_1__Armatimonadetes;D_2__Chthonomonadetes;D_3__Chthonomonadales;Other;Other	0.0	0.0	0.0	0.0	5.53001303977e-07	0.0	0.0	0.0	0.0	8.33548666739e-06	4.71898447454e-05	1.22428991185e-05	0.0	0.0	0.0	0.0	0.0	5.03860128428e-05	0.0	0.0	2.7026588758e-05	0.000231385071035	0.0	0.0	2.58712131012e-05	0.0	0.0	0.0	0.000116253723752
D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia;D_3__Fimbriimonadales;D_4__Fimbriimonadaceae;Ambiguous_taxa	0.000281940618968	5.45546296423e-05	0.0	8.23482048091e-05	5.53001303977e-07	2.8841716659e-05	2.16700375614e-05	0.0	0.000135747551323	8.33548666739e-06	7.86497412424e-06	0.000312193927522	0.0	3.11586106821e-05	3.59268529274e-05	1.95092449434e-05	0.000363242639097	1.11968917429e-05	0.0	1.58580388363e-05	2.16212710064e-05	0.0	8.96712513968e-05	9.64490668553e-05	6.89899016032e-05	4.23692907381e-05	0.0	7.6968468584e-05	5.8126861876e-05
D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia;D_3__Fimbriimonadales;D_4__Fimbriimonadaceae;D_5__uncultured Armatimonadetes bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.75462247172e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia;D_3__Fimbriimonadales;D_4__Fimbriimonadaceae;D_5__uncultured bacterium	0.000650632197619	0.000313689120443	7.39593913635e-05	0.000402591223511	0.000345625814986	0.000360521458237	0.000411730713667	0.000378132668249	0.000449011131299	0.000291742033359	0.000424708602709	0.00065499510284	0.000200164579766	0.000195854124287	0.000383219764559	0.000516994991001	0.000719499842828	0.000128764255043	0.000152819520147	0.00030130273789	8.64850840257e-05	0.000416493127863	0.000510436354105	0.000851966757222	0.000198345967109	0.000423692907381	0.00121700151111	0.000359186186726	0.000523141756884
D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia;D_3__Fimbriimonadales;D_4__Fimbriimonadaceae;Other	8.67509596825e-05	6.81932870528e-05	4.9306260909e-06	6.40486037404e-05	3.81570899744e-05	1.44208583295e-05	0.0	0.0	5.7431656329e-05	4.16774333369e-05	1.57299482485e-05	6.12144955926e-05	1.48270059086e-05	5.78659912667e-05	3.59268529274e-05	2.43865561793e-05	4.88980475708e-05	5.59844587143e-06	0.0	3.17160776727e-05	5.4053177516e-06	1.98330060887e-05	0.0	4.01871111897e-05	0.0	0.0	0.0	2.56561561947e-05	0.000116253723752
D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia;D_3__Fimbriimonadales;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	1.36386574106e-05	0.0	0.0	1.05070247756e-05	2.8841716659e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87731123586e-06	0.0	1.11968917429e-05	0.0	0.0	0.0	6.61100202958e-06	0.0	0.0	0.0	0.0	1.01416792593e-05	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia;D_3__Fimbriimonadales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.04537592019e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87731123586e-06	0.0	1.11968917429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	5.53001303977e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.94990182662e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.000455442538333	0.00049099166678	0.000236670052363	0.000228745013359	0.00014046233121	0.000374942316567	0.000411730713667	0.000603403194014	0.000255831923647	0.00054180663338	0.000652792852312	0.000593780607248	0.000281713112263	0.000422866859257	0.000311366058704	0.000516994991001	0.000167650448814	0.0009405389064	0.000394783760379	0.00047574116509	0.000259455252077	0.00144119844245	0.00026901375419	0.000466170489801	0.000353573245716	0.000593170070333	0.000557792359259	0.000256561561947	0.00043595146407
D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured;Other;Other;Other	0.0	0.0	0.0	0.0	4.42401043182e-06	0.0	7.2233458538e-06	0.0	0.0	0.0	7.86497412424e-06	6.12144955926e-06	0.0	8.90246019487e-06	0.0	9.75462247172e-06	0.0	3.35906752286e-05	0.0	4.7574116509e-05	0.0	4.6277014207e-05	0.0	0.0	0.0	0.0	5.07083962963e-05	0.0	0.0
D_0__Bacteria;D_1__BJ-169;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	1.47918782727e-05	9.14980053435e-06	2.82030665028e-05	0.0	2.88933834152e-05	0.0	5.22105966627e-06	3.33419466696e-05	3.93248706212e-05	1.83643486778e-05	0.0	5.78659912667e-05	0.0	3.4141178651e-05	0.0	5.59844587143e-06	0.0	7.92901941817e-06	5.4053177516e-06	4.6277014207e-05	3.44889428449e-05	1.60748444759e-05	4.3118688502e-05	7.06154845635e-05	5.07083962963e-05	0.0	2.9063430938e-05
D_0__Bacteria;D_1__BRC1;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.000281940618968	0.000627378240886	0.000212016921909	0.000338542619771	0.000304150717187	0.000158629441624	0.000332273909275	0.000225270525765	0.00034981099764	0.000150038760013	0.000212354301354	0.000324436826641	0.000185337573857	0.000227012734969	0.000958049411398	0.000263374806737	0.00035625720373	0.000134362700914	0.000216494320208	0.00047574116509	0.000151348897045	0.000647878198899	0.00026901375419	0.000217010400424	0.000293207081813	0.00015535406604	8.1133434074e-05	0.000795340842035	0.000363292886725
D_0__Bacteria;D_1__BRC1;D_2__uncultured organism;D_3__uncultured organism;D_4__uncultured organism;D_5__uncultured organism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4485798237e-05	0.0	4.45123009744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000231385071035	0.0	8.03742223794e-06	0.0	0.0	0.0	7.6968468584e-05	0.0
D_0__Bacteria;D_1__BRC1;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57299482485e-05	0.0	2.22405088628e-05	0.0	0.0	1.95092449434e-05	1.39708707345e-05	2.23937834857e-05	0.0	0.0	0.0	9.91650304437e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes BD2-2;Other;Other;Other	8.67509596825e-05	0.0	4.9306260909e-06	3.65992021374e-05	1.32720312954e-05	0.0	2.16700375614e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.45123009744e-06	0.0	0.0	0.0	0.0	2.54699200245e-05	3.17160776727e-05	5.4053177516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes Incertae Sedis;D_3__Order II;D_4__Rhodothermaceae;D_5__uncultured	0.0	0.0	4.9306260909e-06	2.7449401603e-05	2.76500651989e-06	0.0	0.0	0.0	5.22105966627e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98330060887e-05	0.0	0.0	0.0	0.0	1.01416792593e-05	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes Incertae Sedis;D_3__Order II;D_4__Rhodothermaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.86497412424e-06	0.0	0.0	0.0	2.3951235285e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.32220040592e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes VC2.1 Bac22;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	2.72773148211e-05	1.47918782727e-05	3.65992021374e-05	0.000161476380761	0.000115366866636	0.000108350187807	0.000112635262883	1.56631789988e-05	0.000100025840009	9.43796894908e-05	7.95788442703e-05	0.000111202544314	0.000133536902923	0.000167658646995	6.34050460662e-05	1.39708707345e-05	1.67953376143e-05	2.54699200245e-05	0.000150651368945	4.32425420128e-05	1.98330060887e-05	8.27734628278e-05	6.42993779035e-05	3.44949508016e-05	2.82461938254e-05	0.000111558471852	0.00110321471637	7.26585773451e-05
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes vadinHA17;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.0	1.36386574106e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.96660121775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes vadinHA17;D_3__uncultured Bacteroidales bacterium;D_4__uncultured Bacteroidales bacterium;D_5__uncultured Bacteroidales bacterium	0.0	0.0	0.0	0.0	1.10600260795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87731123586e-06	0.0	0.0	0.0	0.0	0.0	0.000145442044651	0.0	0.0	0.0	1.41230969127e-05	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes vadinHA17;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000674322207017	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes vadinHA17;Other;Other;Other	0.0	0.0	0.0	0.0	1.10600260795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.41350295428e-06	0.0	0.0	4.87731123586e-06	0.0	0.0	0.0	0.0	0.0	0.000832986255727	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Porphyromonadaceae;D_5__Paludibacter	0.0	0.0	0.0	0.0	1.05070247756e-05	2.8841716659e-05	0.0	6.43630073615e-05	0.0	5.00129200043e-05	1.57299482485e-05	0.0	2.96540118171e-05	1.33536902923e-05	0.0	9.75462247172e-06	6.98543536726e-06	1.11968917429e-05	1.27349600122e-05	0.0	5.4053177516e-06	6.61100202958e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Porphyromonadaceae;D_5__Porphyromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39708707345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41230969127e-05	1.01416792593e-05	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Porphyromonadaceae;D_5__Proteiniphilum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.59844587143e-06	0.0	0.0	0.0	1.98330060887e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Porphyromonadaceae;D_5__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98330060887e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.59844587143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.13123123894e-05	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prolixibacteraceae;D_5__BSV13	0.0	0.0	0.0	0.0	9.40102216761e-06	1.44208583295e-05	0.0	0.0	0.0	0.0	1.57299482485e-05	0.0	5.189452068e-05	4.45123009744e-06	0.0	4.87731123586e-06	4.19126122036e-05	1.11968917429e-05	0.0	0.0	5.4053177516e-06	0.000224774069006	0.0	0.0	0.0	2.82461938254e-05	0.0	0.0	0.0
