# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes VC2.1 Bac22;D_3__uncultured bacterium	0.0	2.72773148211e-05	1.47918782727e-05	3.65992021374e-05	0.000161476380761	0.000115366866636	0.000108350187807	0.000112635262883	1.56631789988e-05	0.000100025840009	9.43796894908e-05	7.95788442703e-05	0.000111202544314	0.000133536902923	0.000167658646995	6.34050460662e-05	1.39708707345e-05	1.67953376143e-05	2.54699200245e-05	0.000150651368945	4.32425420128e-05	1.98330060887e-05	8.27734628278e-05	6.42993779035e-05	3.44949508016e-05	2.82461938254e-05	0.000111558471852	0.00110321471637	7.26585773451e-05
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes vadinHA17;Ambiguous_taxa	0.0	1.36386574106e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.96660121775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes vadinHA17;D_3__uncultured Bacteroidales bacterium	0.0	0.0	0.0	0.0	1.10600260795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87731123586e-06	0.0	0.0	0.0	0.0	0.0	0.000145442044651	0.0	0.0	0.0	1.41230969127e-05	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes vadinHA17;D_3__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000674322207017	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes vadinHA17;Other	0.0	0.0	0.0	0.0	1.10600260795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.41350295428e-06	0.0	0.0	4.87731123586e-06	0.0	0.0	0.0	0.0	0.0	0.000832986255727	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	0.0	0.0	0.0	0.0	2.15670508551e-05	4.32625749885e-05	0.0	6.43630073615e-05	0.0	5.00129200043e-05	3.14598964969e-05	0.0	8.15485324971e-05	1.78049203897e-05	0.0	1.46319337076e-05	6.28689183053e-05	3.35906752286e-05	1.27349600122e-05	0.0	1.08106355032e-05	0.000271051083213	0.0	0.0	0.0	4.23692907381e-05	1.01416792593e-05	5.13123123894e-05	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Cytophagales	0.0184996421523	0.0261998608857	0.0390160442573	0.0227098049263	0.0472285233649	0.0218187586525	0.0218506212077	0.0108451667404	0.0194118998392	0.0172961348348	0.0106255800418	0.0191478942214	0.0187487489714	0.0174265658315	0.0519382537154	0.012841960484	0.0124131186476	0.00852643306218	0.0191406448984	0.0225025571088	0.0193186056442	0.015423467735	0.0142646267607	0.0142262373612	0.0133150510094	0.00953309041607	0.00941147835259	0.0516714985761	0.0284240354574
D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales	0.00281940618968	0.00590553865877	0.0067204433619	0.00496834169015	0.0151721437759	0.0102964928473	0.00991765385727	0.00445713825979	0.00725205187645	0.00420942076703	0.00411338146697	0.0052889324192	0.00802882369949	0.00592903848979	0.00752068787948	0.0032239027269	0.00780273130523	0.00372856495037	0.0116652233712	0.00638286063163	0.0190861769809	0.0021684086657	0.00579414239795	0.0027970229388	0.00368233599807	0.00509843798548	0.00175451051185	0.0158811606845	0.00433045120977
D_0__Bacteria;D_1__Bacteroidetes;D_2__SB-5;D_3__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.96660121775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__SB-5;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000211552064946	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__SM1A07;D_3__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	7.21042916474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Sphingobacteriia;D_3__Sphingobacteriales	0.0485805374222	0.0572141678373	0.0487688226651	0.0678915199649	0.126338124905	0.0625	0.0739598381971	0.0322860935677	0.074749911242	0.0380264901766	0.0353609236626	0.0690805582762	0.0486029253683	0.0554445220937	0.0847514460558	0.038813642815	0.0641612238483	0.0254841256067	0.0528373490907	0.0557013614126	0.0509667410799	0.0312634285979	0.0712679514948	0.0557877477535	0.0467234108607	0.0377086687569	0.0186302647992	0.149985889114	0.059303930829
D_0__Bacteria;D_1__Bacteroidetes;D_2__WCHB1-32;Ambiguous_taxa	0.0	0.0	0.0	0.0	5.53001303977e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.28880162366e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__WCHB1-32;D_3__uncultured bacterium	0.0	1.36386574106e-05	0.0	0.0	2.76500651989e-05	4.32625749885e-05	2.88933834152e-05	3.21815036808e-05	0.0	2.50064600022e-05	2.35949223727e-05	6.12144955926e-06	3.70675147714e-05	8.90246019487e-06	0.0	3.4141178651e-05	1.39708707345e-05	5.03860128428e-05	0.0	0.0	5.4053177516e-06	0.000204941062917	0.0	0.0	0.0	2.82461938254e-05	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__WCHB1-32;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32220040592e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;Other;Other	2.16877399206e-05	0.0	0.0	1.82996010687e-05	9.40102216761e-06	0.0	0.0	8.04537592019e-06	5.22105966627e-06	1.66709733348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27349600122e-05	0.0	1.08106355032e-05	3.96660121775e-05	1.3795577138e-05	0.0	0.0	0.0	0.0	0.0	1.4531715469e-05
D_0__Bacteria;D_1__Candidatus Berkelbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium	4.33754798412e-05	0.000300050463032	7.39593913635e-05	1.82996010687e-05	6.63601564772e-06	1.44208583295e-05	4.33400751228e-05	2.41361277606e-05	3.13263579976e-05	8.33548666739e-06	6.29197929939e-05	4.8971596474e-05	4.44810177257e-05	3.56098407795e-05	0.0	3.4141178651e-05	0.000111766965876	4.47875669714e-05	1.27349600122e-05	3.96450970908e-05	1.08106355032e-05	0.000105776032473	2.75911542759e-05	2.41122667138e-05	7.76136393035e-05	1.41230969127e-05	6.08500755555e-05	5.13123123894e-05	5.8126861876e-05
D_0__Bacteria;D_1__Candidatus Berkelbacteria;D_2__uncultured soil bacterium;D_3__uncultured soil bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48270059086e-05	0.0	0.0	0.0	6.98543536726e-06	0.0	0.0	0.0	0.0	0.0	1.3795577138e-05	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Candidatus Berkelbacteria;Other;Other	0.0	0.0	0.0	0.0	6.08301434375e-06	0.0	0.0	0.0	5.22105966627e-06	0.0	0.0	0.0	0.0	4.45123009744e-06	0.0	4.87731123586e-06	2.7941741469e-05	0.0	0.0	0.0	5.4053177516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales	0.000910885076666	0.00132294976882	0.00173064975791	0.00159206529298	0.00129236404739	0.000490309183203	0.000346720600982	0.000482722555211	0.00250088758014	0.000533471146713	0.00066852280056	0.00127938295788	0.000659801762931	0.000454025469939	0.000958049411398	0.000434080699992	0.00131326184904	0.00122046119997	0.000725892720697	0.00086426311658	0.0010161997373	0.000482603148159	0.00140714886807	0.00139047404716	0.00087099750774	0.0015535406604	0.000973601208888	0.000872309310619	0.00114800552205
D_0__Bacteria;D_1__Chlamydiae;D_2__LD1-PA32;D_3__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82461938254e-05	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlorobi;D_2__Chlorobia;D_3__Chlorobiales	0.000954260556507	0.000981983333561	0.00107487648782	0.00106137686198	0.00284574471027	0.000937355791417	0.00137965905808	0.000707993080977	0.00109642252992	0.00054180663338	0.000904472024287	0.000716209598433	0.000971168887011	0.00124189319719	0.00201190376394	0.000560890792124	0.00139708707345	0.000380694319257	0.00117161632112	0.000832547038908	0.000367561607109	0.000740432227313	0.00115193069102	0.000618881512321	0.00087099750774	0.000720277942547	0.000304250377778	0.00100059009159	0.00197631330379
D_0__Bacteria;D_1__Chloroflexi;D_2__1-20;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14598964969e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.11968917429e-05	0.0	0.0	0.0	6.61100202958e-06	0.0	0.0	0.0	0.0	3.04250377778e-05	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales	0.00360016482682	0.00556457222351	0.00386068022918	0.0018116605058	0.00262896819911	0.00468677895708	0.00290378503323	0.00400659720825	0.00167596015287	0.00287574290025	0.0082739527787	0.00511141038198	0.00702800080066	0.0038236066537	0.00247895285199	0.00601860206505	0.0023051936712	0.00510578263474	0.0018720391218	0.00214876426232	0.00283238650184	0.0170563852363	0.00181411839364	0.00344805414008	0.00261299252322	0.0045617603028	0.00284981187185	0.00212946096416	0.00382184116835
D_0__Bacteria;D_1__Chloroflexi;D_2__Ardenticatenia;D_3__Ardenticatenales	0.0	0.0	0.0	0.0	2.87560678068e-05	0.0	2.88933834152e-05	0.0	0.0	0.0	3.93248706212e-05	6.12144955926e-06	2.22405088628e-05	2.22561504872e-05	2.3951235285e-05	1.95092449434e-05	0.0	0.0	0.0	7.92901941817e-06	0.0	7.27210223254e-05	6.89778856898e-06	0.0	1.72474754008e-05	2.82461938254e-05	2.02833585185e-05	0.0	4.3595146407e-05
D_0__Bacteria;D_1__Chloroflexi;D_2__Ardenticatenia;D_3__uncultured	0.0	0.000218218518569	8.38206435453e-05	0.0	0.000257698607653	0.000158629441624	7.2233458538e-05	0.000112635262883	1.56631789988e-05	0.000200051680017	0.000574143111069	7.34573947111e-05	0.00031136712408	0.000129085672826	2.3951235285e-05	0.000170705893255	0.0	0.00110849228254	6.36748000611e-05	0.000190296466036	0.000113511672784	0.000185108056828	0.0	0.0	0.0	0.000338954325905	0.000253541981481	0.0	4.3595146407e-05
D_0__Bacteria;D_1__Chloroflexi;D_2__Caldilineae;D_3__Caldilineales	0.000260252879047	0.000913790046508	0.000502923861272	0.000393441422977	0.000489959155324	0.000245154591601	0.000628431089281	0.000643630073615	0.000537769145626	0.000658503446724	0.000849417205417	0.000667238001959	0.000422569668394	0.000516342691303	0.00108978120547	0.00105837653818	0.000370228074465	0.00108609849906	0.000471193520452	0.00114970781563	0.000735123214218	0.00124286838156	0.000255218177052	0.000192898133711	0.000551919212825	0.000776770330198	0.000436092208148	0.000590091592478	0.000465014895008
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales	0.000173501919365	0.00136386574106	0.000946680209453	0.000301943417633	0.000423598998846	0.00056241347485	0.000888471540017	0.000989581238183	0.000208842386651	0.000566813093382	0.00183253897095	0.000581537708129	0.000481877692028	0.000948112010754	0.000526927176269	0.00131687403368	0.000468024169606	0.000946137352271	0.000407518720391	0.000967340369017	0.000691880672205	0.000608212186721	0.000186240291363	0.000843929334984	0.000862373770039	0.000960370590063	0.000618642434814	0.000359186186726	0.00043595146407
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Herpetosiphonales	0.0	4.09159722317e-05	0.0	0.0	1.38250325994e-05	1.44208583295e-05	1.44466917076e-05	8.04537592019e-06	0.0	0.0	1.57299482485e-05	3.67286973555e-05	0.000148270059086	2.22561504872e-05	1.19756176425e-05	1.95092449434e-05	0.0	0.0	1.27349600122e-05	0.0	3.24319065096e-05	6.61100202958e-06	6.89778856898e-06	0.0	8.62373770039e-06	4.23692907381e-05	0.0	0.0	2.9063430938e-05
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Kallotenuales	0.000108438699603	6.81932870528e-05	9.36818957271e-05	0.000137247008015	2.93090691108e-05	1.44208583295e-05	5.77867668304e-05	4.02268796009e-05	0.000146189670656	5.00129200043e-05	7.86497412424e-06	0.000134671890304	2.22405088628e-05	1.33536902923e-05	0.000119756176425	5.36504235945e-05	0.000237504802487	4.47875669714e-05	6.36748000611e-05	0.000150651368945	6.48638130192e-05	7.93320243549e-05	8.96712513968e-05	6.42993779035e-05	5.17424262024e-05	5.64923876508e-05	1.01416792593e-05	7.6968468584e-05	0.000159848870159
D_0__Bacteria;D_1__Chloroflexi;D_2__Elev-1554;D_3__uncultured bacterium	0.000130126439524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.17684773302e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.98543536726e-06	0.0	0.0	0.0	0.0	0.0	6.20800971209e-05	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136;D_3__uncultured bacterium	0.000108438699603	0.00133658842624	0.000852998313726	0.000448340226183	0.00010009323602	0.000749884633133	0.000260040450737	0.00236534052054	0.000422905832968	0.00162541990014	0.000731442593554	0.000428501469148	0.000830312330879	0.000449574239841	0.000562854029197	0.000692578195492	6.98543536726e-06	0.000464671007328	0.00131170088126	0.000467812145672	0.00143240920418	0.00115031435315	0.000213831445639	4.82245334276e-05	0.00108659095025	0.000706154845635	0.000496942283703	0.000179593093363	0.000566736903291
D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136;Other	0.000520505758095	0.0019366893523	0.001844054158	0.000741133843282	0.000419174988415	0.00174492385787	0.00128575556198	0.00642020998431	0.000751832591943	0.00698513782727	0.00249319679738	0.000850881488737	0.00379571351259	0.00178494326907	0.000946073793756	0.0022581951022	4.88980475708e-05	0.00298957009534	0.00240690744231	0.00115763683505	0.00241617703497	0.00605567785909	0.000255218177052	3.21496889518e-05	0.000758888917635	0.00429342146146	0.00211961096518	0.000205249249557	0.00168567899441
D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66;Ambiguous_taxa	0.0	0.0	0.0	0.0	1.10600260795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66;D_3__uncultured bacterium	0.000997636036349	0.000600100926065	0.000650842643999	0.000430040625114	0.000254380599829	0.000504730041532	0.000440624097082	0.00131944165091	0.000386358415304	0.00155040052013	0.00211567803942	0.000514201762977	0.00116391996382	0.00055640376218	0.000479024705699	0.00100960342582	0.00122245118927	0.00238493794123	0.00147725536142	0.000467812145672	0.000789176391734	0.000839597257756	0.000427662891277	0.000297384622804	0.000543295475125	0.00124283252832	0.000872184416296	0.000410498499115	0.00043595146407
D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66;Other	0.000151814179444	0.000150025231516	0.000241600678454	0.000100647805878	9.89872334119e-05	0.00028841716659	7.2233458538e-05	0.000209179773925	7.30948353278e-05	0.000300077520026	0.00020448932723	0.000110186092067	0.000126029550223	7.1219681559e-05	0.00014370741171	7.31596685379e-05	6.98543536726e-05	0.000111968917429	0.00034384392033	1.58580388363e-05	0.000129727626038	0.000337161103508	0.000117262405673	8.84116446173e-05	0.000137979803206	4.23692907381e-05	0.000192691905926	7.6968468584e-05	0.000203444016566
D_0__Bacteria;D_1__Chloroflexi;D_2__JG37-AG-4;D_3__uncultured bacterium	0.000130126439524	0.0	3.45143826363e-05	9.14980053435e-06	0.0	0.0	7.2233458538e-06	0.0	3.65474176639e-05	0.0	0.0	6.12144955926e-06	0.0	0.0	0.0	0.0	0.000537878523279	1.11968917429e-05	0.0	0.0	0.0	5.28880162366e-05	0.0	0.000152711022521	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;Ambiguous_taxa	0.000802446377063	0.00139114305588	0.00224836549745	0.00152801668924	0.000451249064045	0.00152861098293	0.00212366368102	0.00560762701637	0.0013313702149	0.0035009044003	0.00462460478505	0.00156096963761	0.00232042642469	0.00289775079343	0.000993976264326	0.00276543547073	0.00182319863085	0.00291119185314	0.00263613672253	0.00172852623316	0.00372426393086	0.00510369356683	0.00141404665664	0.00158337218087	0.00313904052294	0.00377086687569	0.00385383811852	0.000564435436283	0.00402528518492
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__uncultured bacterium	0.00607256717777	0.00913790046508	0.0138550593154	0.00882955751565	0.00335284690601	0.00709506229811	0.00882692863334	0.0246268956917	0.0069805567738	0.019646742075	0.0163040913595	0.00841087169442	0.010371490633	0.0103090489057	0.00754463911476	0.0109056679234	0.00590269288533	0.0099148476383	0.0141358056136	0.0089915080202	0.0140159889299	0.017889371492	0.0085187688827	0.00597180472279	0.0131511999931	0.0129791260628	0.0078902264637	0.00225774174513	0.0130494804912
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;Other	6.50632197619e-05	0.000163663888927	0.00038458883509	6.40486037404e-05	3.53920834545e-05	8.65251499769e-05	2.16700375614e-05	0.000112635262883	8.35369546603e-05	0.000400103360035	0.000401113680336	3.06072477963e-05	5.93080236342e-05	8.90246019487e-06	8.38293234974e-05	0.000151196648312	3.49271768363e-05	0.000531852357785	0.000127349600122	7.92901941817e-05	0.000237833981071	0.000416493127863	0.00033799163988	8.03742223794e-06	5.17424262024e-05	0.000282461938254	0.000243400302222	0.0	0.000174380585628
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__B10-SB3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09563061018e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__B12-WMSP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000146694142712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__C0119	0.000151814179444	9.5470601874e-05	2.95837565454e-05	3.65992021374e-05	3.04150717187e-05	0.000173050299954	0.000144466917076	0.000241361277606	0.000140968610989	0.00019171619335	7.07847671181e-05	0.00024485798237	7.41350295428e-05	0.0001735979738	9.58049411398e-05	0.000263374806737	0.000915092033111	0.000128764255043	8.91447200856e-05	0.000134793330109	0.000113511672784	0.000343772105538	0.000282809331328	8.03742223794e-06	0.000112108590105	9.88616783888e-05	0.0	0.000230905405752	0.000174380585628
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__JG30-KF-AS9	0.00401223188532	1.36386574106e-05	0.000310629443727	0.000448340226183	1.10600260795e-06	0.0	0.0	0.0	0.000156631789988	0.0	0.0	3.06072477963e-05	0.0	0.0	0.0	0.0	0.0007893541965	0.0	0.0	0.0	4.86478597644e-05	0.0	0.000572516451226	0.000594769245608	1.72474754008e-05	1.41230969127e-05	0.0	0.0	5.8126861876e-05
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales	0.0029495326292	1.36386574106e-05	5.42368869999e-05	3.65992021374e-05	1.16130273835e-05	2.8841716659e-05	0.0	8.04537592019e-06	9.92001336591e-05	8.33548666739e-06	3.14598964969e-05	3.67286973555e-05	0.0	2.22561504872e-05	4.79024705699e-05	4.87731123586e-06	0.00155076665153	0.000167953376143	0.0	0.0	2.16212710064e-05	4.6277014207e-05	8.96712513968e-05	0.000337571733993	4.3118688502e-05	0.0	0.0	5.13123123894e-05	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__MSB-5E12;D_3__uncultured bacterium	0.0	0.0	0.0	0.0	1.10600260795e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__NLS2-31;D_3__uncultured bacterium	0.0	0.0	0.0	1.82996010687e-05	2.21200521591e-06	0.0	0.0	8.04537592019e-06	1.04421193325e-05	1.66709733348e-05	4.71898447454e-05	0.0	0.0	4.45123009744e-06	0.0	0.0	0.0	0.0	1.27349600122e-05	2.37870582545e-05	5.4053177516e-06	1.32220040592e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__P2-11E;D_3__uncultured bacterium	6.50632197619e-05	0.000259134490801	0.000187363791454	4.57490026717e-05	1.10600260795e-05	1.44208583295e-05	1.44466917076e-05	0.0	6.26527159952e-05	0.00015837424668	0.000180894404857	6.73359451518e-05	2.22405088628e-05	2.67073805846e-05	3.59268529274e-05	1.46319337076e-05	6.98543536726e-06	0.0001567564844	5.09398400489e-05	0.0	0.000340535018351	0.000885874271963	1.3795577138e-05	2.41122667138e-05	9.48611147043e-05	7.06154845635e-05	0.00116629311481	5.13123123894e-05	0.000247039162973
D_0__Bacteria;D_1__Chloroflexi;D_2__S085;Ambiguous_taxa	0.00140970309484	0.00182758009302	0.00268719121954	0.00119862387	0.000882590081147	0.000490309183203	0.000707887893672	0.000522949434812	0.0013783597519	0.000675174420059	0.00092806694666	0.000844760039177	0.000711696283611	0.000747806656369	0.00120953738189	0.000263374806737	0.00146694142712	0.000442277223843	0.00115888136111	0.00127657212633	0.000491883915396	0.00197007860481	0.00121401078814	0.00081981706827	0.000569166688226	0.000663785554896	0.00107501800148	0.000359186186726	0.00110441037564
D_0__Bacteria;D_1__Chloroflexi;D_2__S085;D_3__uncultured Chloroflexi bacterium	0.000498818018174	0.000859235416866	0.000645912017908	0.000247044614427	0.00028092466242	0.00028841716659	0.000202253683906	0.000490767931132	0.000214063446317	0.000641832473389	0.000707847671181	0.000508080313418	0.000593080236342	0.000267073805846	0.000311366058704	0.000404816832577	0.000118752401243	0.0009013497853	0.000356578880342	0.00030130273789	0.000497289233148	0.0009387622882	0.000538027508381	0.000241122667138	0.000146603540907	0.00036720051973	0.00107501800148	0.000307873874336	0.000334229455787
D_0__Bacteria;D_1__Chloroflexi;D_2__S085;D_3__uncultured bacterium	0.000715695417381	0.00118656319472	0.001789817271	0.00077773304542	0.000446825053613	0.000821988924781	0.000975151690263	0.00173780119876	0.000647411398617	0.00260067184023	0.00345272364054	0.00123041136141	0.00169769217653	0.000707745585493	0.000658658970336	0.00134126058986	0.000377213509832	0.00421003129531	0.00148999032143	0.000784972922399	0.00164321659649	0.00292206289707	0.00126919309669	0.000771592534842	0.000862373770039	0.00170889472644	0.00138941005852	0.000641403904867	0.000770180919858
D_0__Bacteria;D_1__Chloroflexi;D_2__S085;Other	0.000195189659286	0.000272773148211	0.000251461930636	1.82996010687e-05	1.10600260795e-06	1.44208583295e-05	7.2233458538e-06	8.04537592019e-06	1.04421193325e-05	8.33548666739e-05	5.50548188696e-05	5.50930460333e-05	5.189452068e-05	3.56098407795e-05	5.98780882124e-05	1.95092449434e-05	1.39708707345e-05	5.03860128428e-05	3.82048800367e-05	8.72192135999e-05	0.000227023345567	0.000191719058858	2.75911542759e-05	3.21496889518e-05	0.000163851016307	0.000112984775302	0.00094317617111	0.0	1.4531715469e-05
D_0__Bacteria;D_1__Chloroflexi;D_2__SAR202 clade;Ambiguous_taxa	0.0	0.0	0.0	0.0	1.65900391193e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__SAR202 clade;D_3__uncultured bacterium	0.0	0.000327327777854	0.000478270730817	0.0	3.31800782386e-06	0.0	0.0	1.60907518404e-05	2.08842386651e-05	3.33419466696e-05	5.50548188696e-05	7.34573947111e-05	2.22405088628e-05	4.45123009744e-06	8.38293234974e-05	1.46319337076e-05	1.39708707345e-05	0.000179150267886	2.54699200245e-05	3.17160776727e-05	0.00010270103728	0.000244607075094	0.0	1.60748444759e-05	0.0	7.06154845635e-05	0.000608500755555	0.0	7.26585773451e-05
D_0__Bacteria;D_1__Chloroflexi;D_2__SAR202 clade;D_3__uncultured eubacterium H1.2.f	0.0	2.72773148211e-05	1.97225043636e-05	1.82996010687e-05	9.95402347159e-06	0.000100946008306	4.33400751228e-05	8.04537592019e-06	0.0	4.16774333369e-05	2.35949223727e-05	2.4485798237e-05	0.000126029550223	2.67073805846e-05	0.0	4.38958011228e-05	0.0	7.27797963285e-05	2.54699200245e-05	7.92901941817e-06	0.0	2.64440081183e-05	2.0693365707e-05	1.60748444759e-05	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__SBR2076;Ambiguous_taxa	0.0	0.0	0.0	0.0	2.21200521591e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__SBR2076;D_3__uncultured bacterium	8.67509596825e-05	0.000190941203748	0.000355005078545	0.000192145811221	0.000209034492903	0.00027399630826	0.000498410863912	0.00041031417193	0.000365474176639	0.000300077520026	0.00061346798169	0.000312193927522	0.000630147751114	0.000186951664092	0.000526927176269	0.000668191639313	0.000104781530509	0.000962932689885	0.000140084560134	0.000586747436944	0.000281076523083	0.00047599214613	0.00026901375419	0.000241122667138	0.000241464655611	0.000692031748722	0.00013184183037	7.6968468584e-05	0.000363292886725
